file,cell_type,phi,hours,n_expert,meanq_expert,meanarea_expert,n_ours,meanq_ours,meanarea_ours,n_conncomp,meanq_conncomp,meanarea_conncomp,n_oursalt,meanq_oursalt,meanarea_oursalt,n_cellpose,meanq_cellpose,meanarea_cellpose
SKOV3_Phase_F4_2_01d04h00m_4.tif,SK-OV-3,0.38646407738746497,28.0,62,5.527913174774438,1811.983870967742,134,4.535108220002823,980.7089552238806,2,7.187169605375873,1947.5,82,4.883422789121032,1466.8292682926829,56,5.380407575995728,2125.6964285714284
SKOV3_Phase_E4_2_02d00h00m_3.tif,SK-OV-3,0.6877820675808564,48.0,116,5.091143834889723,1627.103448275862,189,4.516684724097569,1065.2063492063492,1,4.0909902576697315,576.0,115,4.828513080896349,1601.1130434782608,107,4.866398787091705,1783.7196261682243
SKOV3_Phase_F4_1_00d16h00m_4.tif,SK-OV-3,0.27472596918706654,16.0,31,5.768623468642557,2542.7096774193546,84,4.752683180753721,1123.8809523809523,4,6.579642565735961,5281.25,34,5.195025895689359,2469.4411764705883,32,5.204545004389818,2656.0
SKOV3_Phase_E4_2_00d16h00m_2.tif,SK-OV-3,0.46530028805178386,16.0,57,5.327069250568545,2172.3333333333335,126,4.57609456323717,998.015873015873,5,6.6569311267489155,3246.2,67,5.084057433095449,1773.3283582089553,58,5.228368800062225,2032.396551724138
SKOV3_Phase_E4_1_02d12h00m_2.tif,SK-OV-3,0.9833821398328153,60.0,219,4.5960570177158955,1279.0684931506848,305,4.391867243739894,971.7672131147541,0,,,189,4.525965533925249,1406.5873015873017,207,4.392371762149005,1358.5265700483092
SKOV3_Phase_F4_2_00d12h00m_1.tif,SK-OV-3,0.4051475106534029,12.0,52,5.891419483484993,2128.5,140,4.628377483306378,901.6857142857143,4,6.458830050772249,5059.75,78,5.054696819156974,1518.8461538461538,53,5.51529141623581,2123.8490566037735
SKOV3_Phase_E4_2_01d20h00m_4.tif,SK-OV-3,0.7115287370246992,44.0,107,4.815561505262985,1900.7009345794393,174,4.505844781341949,1236.4655172413793,0,,,116,4.693135162325874,1784.9568965517242,103,4.63617308722829,1974.8252427184466
SKOV3_Phase_E4_1_00d20h00m_3.tif,SK-OV-3,0.4509111220225145,20.0,57,5.325578895726475,2038.859649122807,106,4.6561026451259915,1141.9528301886792,5,6.164326740264238,3243.0,57,5.1310305197465516,1857.701754385965,47,5.341424403604954,2305.1063829787236
SKOV3_Phase_F4_1_01d12h00m_4.tif,SK-OV-3,0.4802109660456805,36.0,65,5.1916287454478365,2134.8307692307694,136,4.666322526312833,1076.1617647058824,0,,,62,5.033251603887486,2249.1935483870966,58,5.0962859291766245,2465.9655172413795
SKOV3_Phase_E4_1_01d08h00m_1.tif,SK-OV-3,1.4309039688046428,32.0,137,5.6835209509551845,1479.5328467153286,195,4.618395279709704,1096.3128205128205,1,5.555354711755026,2696.0,115,4.906517813528372,1607.4782608695652,114,5.019914073112483,1665.061403508772
SKOV3_Phase_E4_2_02d08h00m_4.tif,SK-OV-3,0.9469085851453218,56.0,148,4.822800544254305,1832.2364864864865,222,4.458021087843628,1294.0,0,,,148,4.607345129579766,1795.3175675675675,145,4.517745014109671,1923.8827586206896
SKOV3_Phase_E4_2_00d20h00m_1.tif,SK-OV-3,0.44975497363965233,20.0,62,5.617472675147826,1856.725806451613,138,4.666434465267739,997.268115942029,5,4.64686588958748,771.2,69,5.178677250354865,1799.7391304347825,57,5.452196078322597,2084.6140350877195
SKOV3_Phase_F4_1_00d20h00m_3.tif,SK-OV-3,0.41587856438483767,20.0,48,5.379331051484329,2162.0625,115,4.591662730660094,1015.8,7,5.5373200908207165,3356.5714285714284,56,5.010900236689756,1840.857142857143,48,5.24541691438188,2335.3541666666665
SKOV3_Phase_E4_2_00d08h00m_3.tif,SK-OV-3,0.29317648710662647,8.0,47,6.492343459503118,1763.0212765957447,91,4.961617708125351,1008.0,13,7.047162623777637,3586.153846153846,47,5.702423673697899,1892.5106382978724,43,6.1845419633938015,1991.2093023255813
SKOV3_Phase_E4_1_01d08h00m_4.tif,SK-OV-3,0.578536625191212,32.0,77,5.080314643321359,2183.012987012987,165,4.5128680043089195,1125.581818181818,1,3.6910763008169267,635.0,82,4.752328943578765,1999.6463414634147,75,4.826553926013227,2262.8933333333334
SKOV3_Phase_F4_1_01d00h00m_2.tif,SK-OV-3,0.5206657349486425,24.0,81,5.208315326539637,1909.9012345679012,159,4.607484037898459,1101.5094339622642,0,,,80,5.001140827251459,1956.45,79,5.08901358789622,2176.987341772152
SKOV3_Phase_E4_2_01d04h00m_2.tif,SK-OV-3,0.5345277313701963,28.0,96,5.066989626495836,1507.75,157,4.452932751915347,1003.7643312101911,2,5.372018178217045,2143.0,104,4.688754947038134,1416.326923076923,89,4.786633361378807,1628.314606741573
SKOV3_Phase_E4_2_01d16h00m_2.tif,SK-OV-3,0.728647390461094,40.0,94,5.0640224376215,2045.5744680851064,173,4.497416679859093,1245.6647398843932,0,,,109,4.6229456269698685,1758.2935779816514,103,4.658353064595682,1984.3009708737864
SKOV3_Phase_F4_2_03d00h00m_3.tif,SK-OV-3,0.9418268142209397,72.0,229,4.669901331808572,1165.7292576419213,328,4.403797236089918,902.4817073170732,0,,,188,4.592435735858217,1447.0585106382978,209,4.499854800895438,1296.5933014354066
SKOV3_Phase_F4_2_02d08h00m_4.tif,SK-OV-3,0.8594606438483443,56.0,112,4.746719458353072,2055.7410714285716,209,4.538704076208056,1216.6746411483255,0,,,125,4.6824712742370656,1812.32,112,4.693513210292534,2113.8660714285716
SKOV3_Phase_F4_2_01d16h00m_2.tif,SK-OV-3,0.7502237183129415,40.0,85,4.836716621676476,2485.0588235294117,189,4.512945014254089,1177.6243386243386,2,7.069716888249124,1896.5,92,4.691950439104495,2167.2391304347825,87,4.727792808324666,2561.2528735632186
SKOV3_Phase_F4_2_02d16h00m_3.tif,SK-OV-3,0.9564704112488954,64.0,180,4.716496162906951,1482.9166666666667,263,4.426094009752502,1124.6501901140684,0,,,172,4.547847236046562,1558.0,175,4.492428682317852,1596.84
SKOV3_Phase_F4_1_02d08h00m_4.tif,SK-OV-3,0.8387258058348002,56.0,117,4.762300250792047,2020.3760683760684,218,4.537861053917778,1157.619266055046,1,3.7193693353382424,229.0,113,4.643430294102471,2019.7079646017698,108,4.566557525513089,2213.1296296296296
SKOV3_Phase_E4_1_01d00h00m_2.tif,SK-OV-3,1.0621845337084854,24.0,84,5.665021081885873,1875.9404761904761,146,4.680743511114754,1129.6780821917807,1,4.67496666898372,1256.0,82,5.101104309111237,1826.1341463414635,79,5.209945989306301,1964.8987341772151
SKOV3_Phase_F4_1_00d08h00m_2.tif,SK-OV-3,0.47724969610468027,8.0,58,5.447163870393579,2074.0344827586205,130,4.612209294861303,1035.2769230769231,7,6.039149602723506,3109.714285714286,69,5.07702472733538,1780.5072463768115,54,5.42758873311011,2197.425925925926
SKOV3_Phase_E4_1_02d04h00m_3.tif,SK-OV-3,0.8425109044471066,52.0,137,4.644700991702144,1734.087591240876,196,4.536369415670004,1294.4285714285713,0,,,131,4.622171000334076,1842.2671755725191,133,4.523797226277333,1846.7443609022557
SKOV3_Phase_E4_1_00d16h00m_1.tif,SK-OV-3,0.6298035022399546,16.0,84,5.498098413645058,1862.5357142857142,161,4.648094750533219,1065.2732919254659,2,4.022720668116284,472.0,87,5.111895061745464,1665.5402298850574,76,5.3495944684413415,2049.1710526315787
SKOV3_Phase_E4_1_01d20h00m_2.tif,SK-OV-3,0.802569250027304,44.0,145,4.801826457710989,1654.703448275862,228,4.461717178751882,1101.7631578947369,0,,,147,4.6871690190315425,1622.1360544217687,135,4.6535402603136635,1790.1407407407407
SKOV3_Phase_E4_1_02d04h00m_4.tif,SK-OV-3,0.8748609851671748,52.0,142,4.718641900359639,1800.5281690140846,229,4.513110445301979,1174.7467248908297,0,,,151,4.54494686511852,1738.6953642384105,139,4.511385947357872,1897.9712230215828
SKOV3_Phase_E4_1_01d08h00m_2.tif,SK-OV-3,0.6242974883905273,32.0,115,5.356266074100422,1675.2608695652175,186,4.569531810898677,1092.3548387096773,1,5.668538520546151,1406.0,103,4.929572745127592,1753.3592233009708,111,4.927664881930381,1778.1081081081081
SKOV3_Phase_E4_1_01d00h00m_4.tif,SK-OV-3,0.4465856183074776,24.0,52,5.473894461147974,2246.576923076923,105,4.747101197050779,1202.5619047619048,3,4.293245245107127,1325.3333333333333,56,5.034776077983213,1959.642857142857,54,5.106808623319352,2150.5185185185187
SKOV3_Phase_F4_1_00d16h00m_1.tif,SK-OV-3,0.40397554387019735,16.0,59,5.476712832567903,1875.8813559322034,115,4.6508186768233415,1074.791304347826,4,5.130003074296892,2268.25,69,4.92320856704382,1697.0869565217392,57,5.284636503200211,2126.2631578947367
SKOV3_Phase_E4_1_02d16h00m_3.tif,SK-OV-3,0.8853151378114003,64.0,199,4.559370710249313,1329.713567839196,245,4.44759066982645,1213.1224489795918,0,,,162,4.522830615348622,1698.2592592592594,179,4.4531884824479775,1599.4301675977654
SKOV3_Phase_F4_1_02d04h00m_1.tif,SK-OV-3,0.8742432797475952,52.0,144,4.70258095772744,1731.5694444444443,232,4.440878285692789,1138.4094827586207,1,3.6557528874201193,235.0,145,4.6084008321351275,1675.2620689655173,143,4.580966209118491,1784.1748251748252
SKOV3_Phase_E4_2_01d12h00m_1.tif,SK-OV-3,0.6721831087467192,36.0,107,5.014607193367839,1806.411214953271,188,4.600314639389043,1101.9468085106382,0,,,113,4.819699378742846,1654.929203539823,110,4.961792222791737,1790.2818181818182
SKOV3_Phase_F4_1_00d16h00m_2.tif,SK-OV-3,0.47938272918487485,16.0,71,5.573915382448021,1847.6901408450703,154,4.615509098146042,1000.3961038961039,2,7.149097461277689,3295.5,78,5.079201937575092,1803.7435897435898,64,5.414766719112066,2183.8125
SKOV3_Phase_E4_2_00d08h00m_2.tif,SK-OV-3,0.3190905915373649,8.0,48,6.437322000346523,1727.0625,103,4.877007968370609,891.2330097087379,8,7.803725359959388,3690.5,49,5.599653508325992,1709.3469387755101,48,5.871485040217645,1821.1041666666667
SKOV3_Phase_E4_1_02d16h00m_1.tif,SK-OV-3,0.8843961714652426,64.0,286,4.513133729634691,913.0734265734266,334,4.386273039031523,879.0748502994012,0,,,171,4.524415706433978,1504.3859649122808,236,4.355335143770879,1112.0974576271187
SKOV3_Phase_E4_2_02d04h00m_4.tif,SK-OV-3,0.8348433190832483,52.0,134,4.677560398281362,1727.097014925373,206,4.4657331775269915,1275.106796116505,0,,,132,4.571978983747214,1805.7424242424242,133,4.542395577957568,1847.984962406015
SKOV3_Phase_E4_2_01d12h00m_4.tif,SK-OV-3,0.6228223931927431,36.0,86,4.997528069116236,1927.1511627906978,143,4.580622982141953,1300.3356643356644,0,,,92,4.779500601965131,1819.3152173913043,87,4.8400692845200055,1988.1264367816093
SKOV3_Phase_F4_2_02d00h00m_1.tif,SK-OV-3,0.8595048470279786,48.0,120,4.947633512563302,1912.3833333333334,235,4.480498324755797,1101.2297872340425,0,,,129,4.71462597617591,1815.937984496124,117,4.767278238068682,1989.3846153846155
SKOV3_Phase_F4_1_00d20h00m_4.tif,SK-OV-3,0.3175870808293248,20.0,34,5.8139549238878665,2520.235294117647,104,4.810903516176057,942.5769230769231,4,4.532487367271128,1870.5,32,5.310318216101478,2509.5,33,5.440323389204527,2710.818181818182
SKOV3_Phase_F4_1_02d20h00m_2.tif,SK-OV-3,0.9482641365275206,68.0,221,4.814086307769491,1245.0633484162895,308,4.410533688271071,967.2597402597403,0,,,157,4.588679141553839,1596.0509554140128,210,4.396356027505994,1321.8333333333333
SKOV3_Phase_E4_1_01d20h00m_3.tif,SK-OV-3,0.7303139457222537,44.0,108,4.79427460509985,1858.3333333333333,178,4.486690898562416,1225.247191011236,0,,,107,4.64303587598993,1760.4766355140187,104,4.645128956739104,2046.5576923076924
SKOV3_Phase_F4_1_02d00h00m_2.tif,SK-OV-3,0.8902451533817746,48.0,144,4.907184068562319,1708.2152777777778,254,4.525817483270844,1074.9173228346456,0,,,147,4.771381469799184,1659.3197278911564,141,4.6960140787101725,1784.7446808510638
SKOV3_Phase_F4_2_01d08h00m_3.tif,SK-OV-3,0.5544132434167359,32.0,97,5.102805539173124,1704.2886597938145,169,4.506744738186999,996.3491124260355,1,3.9515697032343446,183.0,102,4.865675289260831,1502.0392156862745,94,4.889071766830571,1766.2021276595744
SKOV3_Phase_F4_2_00d12h00m_2.tif,SK-OV-3,0.3995009952742528,12.0,48,5.831312421153293,2529.0625,123,4.680925737547713,983.8617886178862,2,7.122602558862684,3103.5,64,5.247296869524073,1783.859375,50,5.489708654018586,2418.42
SKOV3_Phase_E4_2_02d12h00m_3.tif,SK-OV-3,0.8898521802611433,60.0,142,4.891097585493467,1782.1267605633802,221,4.434891801204831,1228.4660633484164,0,,,139,4.557629219699265,1755.2661870503598,135,4.529492592786605,1886.674074074074
SKOV3_Phase_E4_1_02d08h00m_1.tif,SK-OV-3,0.9633143052065111,56.0,248,4.623002416400793,1128.0362903225807,306,4.437749827211117,956.8464052287582,0,,,170,4.557044481774755,1472.1882352941177,204,4.448331160113171,1298.0392156862745
SKOV3_Phase_F4_2_01d12h00m_3.tif,SK-OV-3,0.700756259560754,36.0,96,5.048496808046082,2114.1770833333335,199,4.525882578889128,1043.2613065326634,1,4.250235026515141,462.0,116,4.7743953197521725,1585.9655172413793,96,4.98980368400833,2056.3958333333335
SKOV3_Phase_F4_2_03d00h00m_1.tif,SK-OV-3,0.9563228355823842,72.0,234,4.5649523735640685,1164.8162393162393,307,4.414047008778467,965.7654723127035,0,,,163,4.591769985009678,1601.0613496932515,213,4.348901938393256,1284.2394366197184
SKOV3_Phase_E4_2_01d00h00m_4.tif,SK-OV-3,0.4399828396798561,24.0,66,5.907901257159937,1837.8181818181818,142,4.67722436741371,939.669014084507,0,,,72,5.324513612882631,1738.6805555555557,61,5.602592605246878,2028.655737704918
SKOV3_Phase_E4_1_00d12h00m_1.tif,SK-OV-3,0.5224228101780944,12.0,77,5.623053671453786,1814.6753246753246,138,4.764334013168087,989.3768115942029,2,4.008554549376067,473.5,73,5.374564934844705,1714.7260273972602,73,5.4298313980388,1862.945205479452
SKOV3_Phase_F4_2_02d08h00m_2.tif,SK-OV-3,0.9477773086483754,56.0,144,4.634386101553144,1851.0416666666667,239,4.559751726520283,1204.9539748953976,0,,,143,4.668126392679494,1817.2167832167831,143,4.544755311707711,1876.1608391608393
SKOV3_Phase_F4_2_01d04h00m_1.tif,SK-OV-3,0.533097207031253,28.0,75,5.355505937783422,1789.0133333333333,147,4.607456575935236,1079.3673469387754,5,5.403750572334257,2083.8,87,4.8841738376687385,1628.6206896551723,78,5.092775720972155,1776.6153846153845
SKOV3_Phase_F4_1_02d16h00m_3.tif,SK-OV-3,0.9560377522672544,64.0,181,4.828013153388714,1538.3149171270718,264,4.501759921039104,1098.4886363636363,0,,,159,4.618934863748719,1637.1635220125786,173,4.46168237850526,1622.9942196531792
SKOV3_Phase_E4_1_02d20h00m_3.tif,SK-OV-3,0.9734958764477577,68.0,198,4.5774768513714745,1388.1565656565656,269,4.426493924234406,1097.5762081784387,0,,,172,4.537052655173676,1615.3372093023256,187,4.416968539197127,1434.197860962567
SKOV3_Phase_E4_2_00d20h00m_4.tif,SK-OV-3,0.41676203452796334,20.0,58,5.729912723247015,1964.3793103448277,126,4.5960055106554965,1040.3809523809523,4,4.979589170708566,1944.0,70,5.074629500005795,1691.5857142857142,60,5.273581293936298,2039.65
SKOV3_Phase_E4_1_01d04h00m_1.tif,SK-OV-3,0.656888390242565,28.0,104,5.37060379518139,1646.1923076923076,190,4.559596683420205,1012.2315789473685,1,5.053822862508733,178.0,117,4.870288851021196,1508.7094017094016,103,4.946997132274222,1730.0776699029127
SKOV3_Phase_F4_2_00d20h00m_2.tif,SK-OV-3,0.5445032130955084,20.0,59,5.1514548204152915,2635.5254237288136,158,4.64907525619023,1059.0696202531647,3,4.471909202872481,1222.0,80,5.042346831854852,1966.825,61,5.158324797053851,2570.9180327868853
SKOV3_Phase_E4_2_03d00h00m_2.tif,SK-OV-3,0.9354242395104795,72.0,258,4.479669450949125,1076.4651162790697,341,4.378986976323477,879.5395894428152,0,,,161,4.585643617797708,1575.3726708074535,242,4.361854637691979,1135.8223140495868
SKOV3_Phase_F4_1_01d16h00m_2.tif,SK-OV-3,0.7648322964925806,40.0,122,5.016138025197153,1649.2459016393443,220,4.575409316447158,1060.509090909091,0,,,114,4.868087327139231,1821.1666666666667,115,4.850777091833892,1858.2173913043478
SKOV3_Phase_F4_1_01d20h00m_2.tif,SK-OV-3,0.8408024883905232,44.0,121,4.897545478415879,1916.388429752066,223,4.50250485309386,1174.3497757847533,0,,,123,4.71091471538708,1811.0243902439024,119,4.698684530575546,1980.8655462184875
SKOV3_Phase_F4_1_01d08h00m_3.tif,SK-OV-3,0.5676324791029105,32.0,75,5.361813994627538,2103.6666666666665,163,4.520827198027991,1089.9877300613498,3,4.67731052444211,2585.3333333333335,82,4.964652626871386,1921.5731707317073,76,5.118670750463437,2250.6052631578946
SKOV3_Phase_E4_1_01d12h00m_2.tif,SK-OV-3,0.7613590420126803,36.0,116,5.06644668356869,1945.801724137931,217,4.491737588791128,1131.5668202764978,0,,,126,4.733836923357455,1745.5238095238096,114,4.818560079369676,1949.780701754386
SKOV3_Phase_E4_1_00d20h00m_1.tif,SK-OV-3,0.6111803534746518,20.0,88,5.30904751636228,1914.5113636363637,184,4.547236059611594,1008.2336956521739,2,3.9575247510618983,744.0,100,4.946173530759421,1657.23,87,5.178169262864779,1971.2528735632184
SKOV3_Phase_F4_1_01d00h00m_3.tif,SK-OV-3,0.39749672667176306,24.0,54,5.710405103560889,1949.7592592592594,132,4.668323882646341,948.810606060606,7,6.3147977232358175,5045.285714285715,65,5.111638602549929,1754.0153846153846,54,5.34445809991167,2064.074074074074
SKOV3_Phase_E4_1_03d00h00m_3.tif,SK-OV-3,0.9653374640788854,72.0,215,4.450712632405594,1256.3720930232557,283,4.399451350638986,1025.0459363957598,0,,,173,4.498283194859425,1489.936416184971,201,4.339435577661093,1390.6567164179105
SKOV3_Phase_F4_1_01d04h00m_4.tif,SK-OV-3,0.32204690149694104,28.0,48,5.595284490063354,1923.25,102,4.747496444501441,1021.0784313725491,5,6.26325001080961,2193.2,53,5.145657962854789,1806.433962264151,50,5.180037317339722,1971.04
SKOV3_Phase_E4_2_02d12h00m_4.tif,SK-OV-3,0.9296038800262387,60.0,149,4.790829016900616,1748.9261744966443,238,4.46570090242972,1178.4495798319329,0,,,165,4.505146751268904,1625.6303030303031,158,4.44666917232044,1717.2848101265822
SKOV3_Phase_F4_1_02d16h00m_4.tif,SK-OV-3,0.8657914899748819,64.0,150,4.991014685454707,1705.52,231,4.551854897432729,1171.142857142857,0,,,136,4.704040839590791,1800.2941176470588,140,4.607662692226195,1810.3857142857144
SKOV3_Phase_E4_2_01d12h00m_2.tif,SK-OV-3,0.7214007267537199,36.0,99,4.851621673619995,1975.8484848484848,160,4.483022931197333,1320.46875,0,,,93,4.70277575882936,2028.3978494623657,96,4.756128964019037,2086.3125
SKOV3_Phase_E4_1_00d16h00m_3.tif,SK-OV-3,0.41145413898601557,16.0,53,5.257070749092034,1990.6037735849056,115,4.714477454446253,1047.017391304348,1,3.8847512678177685,786.0,66,5.048314071054067,1610.1363636363637,54,5.2185348888021075,2086.0555555555557
SKOV3_Phase_E4_1_00d20h00m_4.tif,SK-OV-3,0.4985569782561186,20.0,44,5.444257825427718,2773.409090909091,108,4.8243528319891595,1260.1296296296296,3,5.689121079897647,2375.3333333333335,47,5.071694402703403,2370.68085106383,43,5.327677311290241,2839.813953488372
SKOV3_Phase_E4_1_02d08h00m_3.tif,SK-OV-3,0.9003878379042887,56.0,150,4.5711191063722705,1684.94,235,4.466646767896904,1212.740425531915,0,,,132,4.58628030273969,1923.030303030303,145,4.547969209441639,1828.8137931034482
SKOV3_Phase_F4_1_02d00h00m_4.tif,SK-OV-3,0.6877749404501617,48.0,90,5.202052579053065,2063.7555555555555,196,4.6149996146877585,1020.7908163265306,1,3.702871512061726,213.0,84,4.96602653787419,2096.25,81,5.045255906241918,2311.0123456790125
SKOV3_Phase_E4_1_01d16h00m_3.tif,SK-OV-3,0.7178174923513944,40.0,87,4.9264887862392905,2084.2413793103447,146,4.653110796492099,1341.5684931506848,0,,,88,4.784540836273123,1920.465909090909,84,4.77725114787459,2098.5238095238096
SKOV3_Phase_F4_2_01d20h00m_4.tif,SK-OV-3,0.7213140099158617,44.0,80,5.302928843369928,2399.2,161,4.611226925411379,1241.2732919254659,0,,,98,4.891532385037761,1828.7142857142858,82,5.062148274283511,2266.2195121951218
SKOV3_Phase_F4_1_02d00h00m_1.tif,SK-OV-3,0.8550927596426976,48.0,125,4.695498345998571,1925.144,228,4.506921217601269,1146.4035087719299,0,,,143,4.59249251066608,1696.167832167832,121,4.55830760591932,1971.3553719008264
SKOV3_Phase_E4_1_01d16h00m_2.tif,SK-OV-3,0.7834062286931793,40.0,122,4.810591429825219,1850.5737704918033,188,4.580065798127063,1306.154255319149,0,,,128,4.743949152542144,1755.8359375,122,4.706015603481522,1873.204918032787
SKOV3_Phase_F4_1_02d08h00m_2.tif,SK-OV-3,0.9484073309112935,56.0,167,4.6138805891127905,1627.0119760479042,242,4.438125678271388,1190.6611570247933,0,,,143,4.644639496987555,1873.4475524475524,158,4.507093634221546,1755.5632911392406
SKOV3_Phase_E4_1_02d00h00m_2.tif,SK-OV-3,0.840112725497162,48.0,162,4.739974027259917,1537.4876543209878,249,4.457041840798196,1098.3654618473895,0,,,147,4.662404522920936,1685.5102040816328,153,4.628867765173139,1677.7843137254902
SKOV3_Phase_F4_2_01d04h00m_3.tif,SK-OV-3,0.43683120752293747,28.0,86,5.087365438513596,1499.0697674418604,145,4.58701287990279,1032.8137931034482,4,4.099142775464055,883.0,82,4.8574156082381785,1560.0731707317073,79,4.942407087431122,1751.012658227848
SKOV3_Phase_F4_2_02d20h00m_2.tif,SK-OV-3,0.9514541113964089,68.0,196,4.578804832182449,1361.8367346938776,275,4.50441221977259,1078.28,0,,,153,4.633540251359845,1702.562091503268,171,4.425747177303926,1614.842105263158
SKOV3_Phase_F4_2_00d16h00m_3.tif,SK-OV-3,0.38656598666958436,16.0,57,5.836008190689012,1969.4035087719299,147,4.5280398800023685,839.8163265306123,6,6.097183518781304,3880.5,74,5.039278237420525,1486.662162162162,62,5.42695610310966,1888.3387096774193
SKOV3_Phase_E4_2_00d20h00m_2.tif,SK-OV-3,0.4702835788625524,20.0,73,5.554996328337223,1777.7397260273972,125,4.652359340617915,1144.448,0,,,75,5.06213707328563,1745.2266666666667,68,5.2248190397910115,1943.1911764705883
SKOV3_Phase_E4_2_01d20h00m_3.tif,SK-OV-3,0.6391919927338373,44.0,105,5.240388188295411,1641.7238095238095,198,4.608863088778665,978.9545454545455,0,,,114,4.944557486183163,1546.6315789473683,95,5.134139705735204,1895.1684210526316
SKOV3_Phase_F4_2_02d04h00m_4.tif,SK-OV-3,0.7717986537095752,52.0,101,4.949727058057376,2014.2277227722773,192,4.524318420913068,1154.359375,0,,,116,4.791018667017416,1755.9568965517242,104,4.8891701402432375,1991.75
SKOV3_Phase_F4_2_00d20h00m_3.tif,SK-OV-3,0.47110751174606386,20.0,58,5.349777583235414,2227.362068965517,145,4.595159175976789,948.3103448275862,2,4.033403605461999,522.0,74,4.941584178160165,1704.6081081081081,59,5.284050436141585,2110.237288135593
SKOV3_Phase_E4_1_02d20h00m_2.tif,SK-OV-3,0.878217421874996,68.0,281,4.51011247292101,986.5516014234876,325,4.399112466475434,939.9046153846153,0,,,177,4.622501429009828,1539.819209039548,223,4.401334281440028,1260.8699551569507
SKOV3_Phase_F4_1_00d12h00m_4.tif,SK-OV-3,0.2874831672038954,12.0,33,5.855411381796238,2312.2727272727275,96,4.7929957675871036,977.90625,12,6.869569769467045,6041.5,49,5.147861471012453,1745.8979591836735,31,5.692906251441278,2671.3225806451615
SKOV3_Phase_E4_1_01d00h00m_3.tif,SK-OV-3,0.8531999426354961,24.0,68,5.601890500416655,1783.1323529411766,128,4.692395787434551,1036.9765625,2,8.026404773255585,6684.0,69,5.138281724800912,1696.608695652174,67,5.177648845588462,1814.55223880597
SKOV3_Phase_E4_2_02d20h00m_2.tif,SK-OV-3,0.9442259374999888,68.0,241,4.559049282489296,1144.091286307054,294,4.425981166385633,1011.125850340136,0,,,180,4.540965298586366,1501.9277777777777,225,4.415848079652788,1296.7155555555555
SKOV3_Phase_E4_2_02d00h00m_4.tif,SK-OV-3,0.8032072256064279,48.0,118,4.799074028869942,2000.1694915254238,188,4.479257155148422,1316.3085106382978,1,3.5931953907419287,433.0,127,4.626686870801918,1876.2047244094488,118,4.6193101029510295,2014.0
SKOV3_Phase_F4_2_02d00h00m_2.tif,SK-OV-3,0.8353401102218054,48.0,115,4.793512940472303,1854.6869565217391,220,4.512694536795351,1104.65,0,,,128,4.630047268170067,1660.796875,119,4.584399536036265,1862.3865546218487
SKOV3_Phase_F4_1_01d00h00m_1.tif,SK-OV-3,0.4601179048295441,24.0,69,5.4298860017882,1841.6521739130435,137,4.59288893953664,1037.4160583941605,2,4.1378498173124045,1303.0,65,5.034298141654266,1934.2769230769231,66,5.096373296951329,2107.151515151515
SKOV3_Phase_F4_2_01d16h00m_4.tif,SK-OV-3,0.6325858338341387,40.0,77,5.188179970474347,2241.4415584415583,156,4.625639268165164,1173.576923076923,0,,,96,4.837897192007211,1734.5104166666667,75,5.082628376505677,2298.6266666666666
SKOV3_Phase_F4_2_00d16h00m_1.tif,SK-OV-3,0.43511909036277185,16.0,59,6.2040907001057395,2054.7966101694915,147,4.816021686982711,921.7278911564625,1,3.8564287559031563,554.0,76,5.380313743401185,1655.9342105263158,56,5.825291550791396,2185.339285714286
SKOV3_Phase_E4_2_01d04h00m_4.tif,SK-OV-3,0.45651141567417314,28.0,84,5.5730872813529,1618.797619047619,144,4.575811162510718,994.3680555555555,4,8.156027368752625,5563.75,88,4.980494699585136,1540.0795454545455,76,5.272329926997359,1856.0394736842106
SKOV3_Phase_E4_2_02d04h00m_1.tif,SK-OV-3,0.8975688833042059,52.0,148,4.68414705416724,1676.2837837837837,252,4.440084781941907,1066.6904761904761,0,,,155,4.584699741248086,1644.2322580645161,152,4.49507450130135,1690.6644736842106
SKOV3_Phase_E4_1_00d12h00m_2.tif,SK-OV-3,0.497003901606216,12.0,67,5.571862202409401,1869.597014925373,140,4.701172277009901,906.9928571428571,3,5.705330075747607,2976.6666666666665,69,5.20886469844051,1568.144927536232,64,5.407318235407899,1784.625
SKOV3_Phase_E4_2_01d00h00m_3.tif,SK-OV-3,0.34780885366587244,24.0,53,6.2341756749447015,1773.9245283018868,121,4.72422231520164,856.6363636363636,5,5.707790903648389,1398.8,59,5.493844495635173,1620.0169491525423,57,5.629200895592789,1730.3508771929824
SKOV3_Phase_E4_2_00d08h00m_1.tif,SK-OV-3,0.31477249562936993,8.0,35,5.574166279297708,2307.657142857143,91,4.612926138695978,952.6043956043956,11,5.893957204902009,2583.3636363636365,44,4.994165344813531,1665.2954545454545,40,5.513016442511126,2137.5
SKOV3_Phase_F4_1_01d08h00m_2.tif,SK-OV-3,0.6946179788570714,32.0,106,5.140300396074803,1856.9056603773586,200,4.607282592058761,1144.445,0,,,114,4.847394682444564,1790.359649122807,97,4.863647206479556,2146.773195876289
SKOV3_Phase_F4_2_01d16h00m_3.tif,SK-OV-3,0.7404058577360174,40.0,95,4.824414173917633,2064.3473684210526,184,4.529810511081496,1201.0271739130435,1,4.083512469873359,425.0,99,4.78229937767523,1991.030303030303,92,4.8079138210040915,2168.6195652173915
